s9	s10	s11	s12	s13	s14	s15	s16	toggle_black
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	12	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	22	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	26	100	0	1
61	0	10	98	100	26	100	0	1
61	0	10	98	100	27	100	0	1
61	0	10	98	100	28	100	0	1
61	0	10	98	100	30	100	0	1
61	0	10	98	100	32	100	0	1
61	0	10	98	100	33	100	0	1
61	0	10	98	100	41	100	0	1
61	0	10	98	100	50	100	0	1
61	0	10	98	100	50	100	0	1
61	0	10	98	100	51	100	0	1
61	0	10	98	100	51	100	0	1
61	0	10	98	100	51	100	0	1
61	0	10	98	100	51	100	0	1
61	0	10	98	100	51	100	0	1
61	0	10	98	100	55	100	0	1
61	0	10	98	100	55	100	0	1
61	0	10	98	100	55	100	0	1
61	0	10	98	100	55	100	0	1
61	0	10	98	100	56	100	0	1
61	0	10	98	100	58	100	0	1
61	0	10	98	100	60	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	99	100	0	1
61	0	10	98	100	93	100	0	1
61	0	10	98	100	92	100	0	1
61	0	10	98	100	91	100	0	1
61	0	10	98	100	91	100	0	1
61	0	10	98	100	88	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	88	100	0	1
61	0	10	98	100	90	100	0	1
61	0	10	98	100	91	100	0	1
61	0	10	98	100	94	100	0	1
61	0	10	98	100	98	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	99	100	0	1
61	0	10	98	100	99	100	0	1
61	0	10	98	100	98	100	0	1
61	0	10	98	100	98	100	0	1
61	0	10	98	100	97	100	0	1
61	0	10	98	100	96	100	0	1
61	0	10	98	100	94	100	0	1
61	0	10	98	100	90	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	87	100	0	1
61	0	10	98	100	86	100	0	1
61	0	10	98	100	85	100	0	1
61	0	10	98	100	84	100	0	1
61	0	10	98	100	80	100	0	1
61	0	10	98	100	80	100	0	1
61	0	10	98	100	80	100	0	1
61	0	10	98	100	80	100	0	1
61	0	10	98	100	90	100	0	1
61	0	10	98	100	96	100	0	1
61	0	10	98	100	98	100	0	1
61	0	10	98	100	99	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	100	100	0	1
61	0	10	98	100	99	100	0	1
61	0	10	98	100	94	100	0	1
61	0	10	98	100	94	100	0	1
61	0	10	98	100	91	100	0	1
61	0	10	98	100	83	100	0	1
61	0	10	98	100	83	100	0	1
61	0	10	98	100	82	100	0	1
61	0	10	98	100	81	100	0	1
61	0	10	98	100	78	100	0	1
61	0	10	98	100	77	100	0	1
61	0	10	98	100	72	100	0	1
61	0	10	98	100	63	100	0	1
61	0	10	98	100	55	100	0	1
61	0	10	98	100	50	100	0	1
61	0	10	98	100	39	100	0	1
61	0	10	98	100	30	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	23	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	8	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	0	10	98	100	0	100	0	1
61	2	10	98	100	0	100	0	1
61	5	10	98	100	0	100	0	1
61	5	10	98	100	0	100	0	1
61	9	10	98	100	0	100	0	1
61	10	10	98	100	0	100	0	1
61	10	10	98	100	0	100	0	1
61	10	10	98	100	0	100	0	1
61	11	10	98	100	0	100	0	1
61	11	10	98	100	0	100	0	1
61	11	10	98	100	0	100	0	1
61	11	10	98	100	0	100	0	1
61	12	10	98	100	0	100	0	1
61	13	10	98	100	0	100	0	1
61	20	10	98	100	0	100	0	1
61	30	10	98	100	0	100	0	1
61	61	10	98	100	0	100	0	1
61	61	10	98	100	0	100	0	1
61	61	10	98	100	0	100	0	1
61	61	10	98	100	0	100	0	1
61	62	10	98	100	0	100	0	1
61	65	10	98	100	0	100	0	1
61	65	10	98	100	0	100	0	1
61	65	10	98	100	0	100	0	1
61	79	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	99	10	98	100	0	100	0	1
61	93	10	98	100	0	100	0	1
61	91	10	98	100	0	100	0	1
61	91	10	98	100	0	100	0	1
61	95	10	98	100	0	100	0	1
61	98	10	98	100	0	100	0	1
61	98	10	98	100	0	100	0	1
61	97	10	98	100	0	100	0	1
61	96	10	98	100	0	100	0	1
61	95	10	98	100	0	100	0	1
61	94	10	98	100	0	100	0	1
61	94	10	98	100	0	100	0	1
61	93	10	98	100	0	100	0	1
61	92	10	98	100	0	100	0	1
61	91	10	98	100	0	100	0	1
61	91	10	98	100	0	100	0	1
61	90	10	98	100	0	100	0	1
61	89	10	98	100	0	100	0	1
61	88	10	98	100	0	100	0	1
61	87	10	98	100	0	100	0	1
61	87	10	98	100	0	100	0	1
61	86	10	98	100	0	100	0	1
61	86	10	98	100	0	100	0	1
61	86	10	98	100	0	100	0	1
61	88	10	98	100	0	100	0	1
61	90	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	100	10	98	100	0	100	0	1
61	96	10	98	100	0	100	0	1
61	94	10	98	100	0	100	0	1
61	90	10	98	100	0	100	0	1
61	87	10	98	100	0	100	0	1
61	86	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	81	10	98	100	0	100	0	1
61	81	10	98	100	0	100	0	1
61	81	10	98	100	0	100	0	1
61	82	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	82	10	98	100	0	100	0	1
61	81	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	83	10	98	100	0	100	0	1
61	80	10	98	100	0	100	0	1
61	78	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	10	98	100	0	100	0	1
61	77	11	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	77	13	98	100	0	100	0	1
61	78	13	98	100	0	100	0	1
61	79	13	98	100	0	100	0	1
61	80	13	98	100	0	100	0	1
61	80	13	98	100	0	100	0	1
61	81	13	98	100	0	100	0	1
61	82	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	13	98	100	0	100	0	1
61	83	11	98	100	0	100	0	1
61	83	11	98	100	0	100	0	1
61	83	9	98	100	0	100	0	1
61	83	5	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	86	0	98	100	0	100	0	1
61	87	0	98	100	0	100	0	1
61	87	0	98	100	0	100	0	1
61	87	0	98	100	0	100	0	1
61	87	0	98	100	0	100	0	1
61	86	0	98	100	0	100	0	1
61	85	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	81	0	98	100	0	100	0	1
61	81	0	98	100	0	100	0	1
61	81	0	98	100	0	100	0	1
61	81	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	82	0	98	100	0	100	0	1
61	83	0	98	100	0	100	0	1
61	84	0	98	100	0	100	0	1
61	92	0	98	100	0	100	0	1
61	93	0	98	100	0	100	0	1
61	94	0	98	100	0	100	0	1
61	94	0	98	100	0	100	0	1
61	94	0	98	100	0	100	0	1
61	94	0	98	100	0	100	0	1
61	95	0	98	100	0	100	0	1
61	95	0	98	100	0	100	0	1
61	95	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
61	100	0	98	100	0	100	0	1
60	100	0	98	100	0	100	0	1
60	100	0	98	100	0	100	0	1
59	100	0	98	100	0	100	0	1
58	100	0	98	100	0	100	0	1
57	100	0	98	100	0	100	0	1
57	100	0	98	100	0	100	0	1
56	100	0	98	100	0	100	0	1
55	100	0	98	100	0	100	0	1
55	100	0	98	100	0	100	0	1
54	100	0	98	100	0	100	0	1
54	100	0	98	100	0	100	0	1
54	100	0	98	100	0	100	0	1
54	100	0	98	100	0	100	0	1
63	100	0	98	100	0	100	0	1
66	100	0	98	100	0	100	0	1
69	100	0	98	100	0	100	0	1
70	100	0	98	100	0	100	0	1
72	100	0	98	100	0	100	0	1
72	100	0	98	100	0	100	0	1
72	100	0	98	100	0	100	0	1
74	100	0	98	100	0	100	0	1
75	100	0	98	100	0	100	0	1
76	100	0	98	100	0	100	0	1
76	100	0	98	100	0	100	0	1
76	100	0	98	100	0	100	0	1
77	100	0	98	100	0	100	0	1
77	100	0	98	100	0	100	0	1
77	100	0	98	100	0	100	0	1
78	100	0	98	100	0	100	0	1
78	100	0	98	100	0	100	0	1
79	100	0	98	100	0	100	0	1
79	100	0	98	100	0	100	0	1
